episode,mujoco_steps,brax_steps
309,276,628
310,1000,503
311,1000,1000
312,1000,741
313,302,1000
314,1000,1000
315,290,283
316,12,1000
317,1000,631
318,1000,242
319,506,1000
320,1000,818
321,1000,1000
322,375,498
323,136,315
324,785,1000
325,1000,1000
326,568,1000
327,1000,337
328,933,737
329,1000,340
330,1000,154
331,327,617
332,562,17
333,1000,1000
334,27,293
335,116,191
336,1000,1000
337,189,17
338,215,155
339,1000,1000
340,60,45
341,60,1000
342,1000,61
343,1000,1000
344,322,655
345,247,78
346,513,674
347,125,375
348,1000,377
349,1000,1000
350,1000,57
351,516,132
352,390,559
353,665,325
354,1000,887
355,86,1000
356,253,1000
357,645,285
358,1000,519
359,1000,999
360,459,272
361,151,144
362,379,812
363,1000,858
364,111,651
365,442,788
366,1000,186
367,668,785
368,593,377
369,1000,1000
370,1000,597
371,272,1000
372,115,223
373,1000,282
374,1000,332
375,1000,226
376,60,814
377,41,1000
378,1000,1000
379,1000,40
380,839,475
381,404,1000
382,11,633
383,908,249
384,140,764
385,1000,283
386,253,470
387,1000,113
388,1000,19
389,1000,1000
390,346,79
391,370,831
392,1000,43
393,1000,23
394,1000,50
395,94,1000
396,55,558
397,1000,1000
398,1000,357
399,172,219
400,1000,570
401,117,1000
402,1000,213
403,1000,182
404,210,803
405,1000,1000
406,1000,40
407,121,112
408,1000,1000
409,1000,189
410,292,755
411,308,418
412,1000,19
413,1000,256
414,1000,588
415,1000,1000
416,437,14
417,315,15
418,995,131
419,75,571
420,883,163
421,368,314
422,1000,1000
423,1000,262
424,1000,201
425,1000,735
426,1000,46
427,1000,523
428,959,283
429,1000,53
430,1000,314
431,582,1000
432,56,340
433,1000,54
434,666,245
435,449,1000
436,80,490
437,1000,315
438,77,239
439,353,48
440,761,925
441,1000,305
442,1000,143
443,212,778
444,169,1000
445,394,841
446,940,16
447,591,1000
448,1000,793
449,1000,433
450,1000,1000
451,1000,443
452,205,1000
453,552,37
454,568,1000
455,502,746
456,1000,305
457,435,21
458,1000,416
459,1000,79
460,1000,669
461,475,302
462,1000,665
463,1000,127
464,1000,168
465,1000,290
466,470,250
467,1000,79
468,1000,1000
469,21,375
470,1000,699
471,1000,1000
472,1000,976
473,1000,563
474,1000,454
475,1000,142
476,710,617
477,1000,1000
478,1000,152
479,174,33
480,1000,1000
481,1000,867
482,545,407
483,1000,621
484,302,173
485,207,353
486,1000,563
487,1000,59
488,1000,330
489,582,1000
490,427,625
491,1000,1000
492,1000,951
493,45,23
494,1000,261
495,1000,491
496,220,466
497,1000,587
498,1000,1000
499,1000,499
