step,mujoco_step_times,brax_step_times
291,4.315376281738281e-05,0.000885009765625
292,4.482269287109375e-05,0.0009129047393798828
293,4.291534423828125e-05,0.0007920265197753906
294,4.100799560546875e-05,0.0009770393371582031
295,4.1961669921875e-05,0.0008108615875244141
296,3.910064697265625e-05,0.0008311271667480469
297,3.981590270996094e-05,0.0009088516235351562
298,4.00543212890625e-05,0.0007848739624023438
299,4.2438507080078125e-05,0.0008029937744140625
300,3.6716461181640625e-05,0.0008928775787353516
301,3.933906555175781e-05,0.0008809566497802734
302,7.700920104980469e-05,0.0009059906005859375
303,0.0003159046173095703,0.0008461475372314453
304,5.078315734863281e-05,0.0008561611175537109
305,5.221366882324219e-05,0.0010290145874023438
306,4.100799560546875e-05,0.0010538101196289062
307,4.100799560546875e-05,0.00096893310546875
308,4.00543212890625e-05,0.0009369850158691406
309,5.888938903808594e-05,0.0007240772247314453
310,5.0067901611328125e-05,0.0009386539459228516
311,4.982948303222656e-05,0.0009222030639648438
312,4.887580871582031e-05,0.0008890628814697266
313,4.601478576660156e-05,0.0009188652038574219
314,4.363059997558594e-05,0.0008478164672851562
315,4.124641418457031e-05,0.0009119510650634766
316,4.00543212890625e-05,0.0009388923645019531
317,4.506111145019531e-05,0.0009207725524902344
318,4.696846008300781e-05,0.001049041748046875
319,4.100799560546875e-05,0.0009317398071289062
320,4.506111145019531e-05,0.0008499622344970703
321,5.125999450683594e-05,0.000965118408203125
322,5.626678466796875e-05,0.0008060932159423828
323,7.796287536621094e-05,0.0007898807525634766
324,6.508827209472656e-05,0.0008270740509033203
325,9.393692016601562e-05,0.0008518695831298828
326,4.315376281738281e-05,0.0008978843688964844
327,4.601478576660156e-05,0.0008771419525146484
328,4.410743713378906e-05,0.0008709430694580078
329,4.1961669921875e-05,0.0008759498596191406
330,4.100799560546875e-05,0.001486063003540039
331,4.00543212890625e-05,0.0009889602661132812
332,0.00010228157043457031,0.000843048095703125
333,3.910064697265625e-05,0.0009388923645019531
334,4.506111145019531e-05,0.0008082389831542969
335,4.410743713378906e-05,0.0007631778717041016
336,3.790855407714844e-05,0.001024007797241211
337,3.886222839355469e-05,0.0008840560913085938
338,0.00010776519775390625,0.0009739398956298828
339,5.2928924560546875e-05,0.0008251667022705078
340,5.1975250244140625e-05,0.0008699893951416016
341,4.076957702636719e-05,0.0008320808410644531
342,4.029273986816406e-05,0.000762939453125
343,4.8160552978515625e-05,0.0014448165893554688
344,6.103515625e-05,0.0010209083557128906
345,4.8160552978515625e-05,0.0009012222290039062
346,3.886222839355469e-05,0.0010402202606201172
347,4.601478576660156e-05,0.0008351802825927734
348,4.887580871582031e-05,0.0009751319885253906
349,3.790855407714844e-05,0.001055002212524414
350,4.673004150390625e-05,0.0009951591491699219
351,4.8160552978515625e-05,0.0011928081512451172
352,4.792213439941406e-05,0.0009791851043701172
353,4.673004150390625e-05,0.0011529922485351562
354,6.699562072753906e-05,0.0012121200561523438
355,0.00011491775512695312,0.0008921623229980469
356,7.224082946777344e-05,0.0008680820465087891
357,5.602836608886719e-05,0.0009789466857910156
358,4.792213439941406e-05,0.0014007091522216797
359,4.38690185546875e-05,0.0009400844573974609
360,4.7206878662109375e-05,0.0009253025054931641
361,4.601478576660156e-05,0.0008299350738525391
362,4.8160552978515625e-05,0.0009691715240478516
363,4.8160552978515625e-05,0.0008161067962646484
364,4.410743713378906e-05,0.0014111995697021484
365,4.792213439941406e-05,0.0009329319000244141
