episode,mujoco_steps,brax_steps
277,600,355
278,1000,362
279,11,79
280,1000,37
281,1000,1000
282,1000,386
283,1000,84
284,12,30
285,166,1000
286,1000,935
287,12,315
288,1000,541
289,13,396
290,1000,491
291,667,99
292,1000,563
293,22,201
294,1000,991
295,1000,1000
296,1000,712
297,11,632
298,415,88
299,830,1000
300,118,260
301,1000,545
302,1000,66
303,1000,1000
304,741,643
305,23,231
306,1000,479
307,1000,298
308,1000,329
309,1000,160
310,1000,707
311,1000,40
312,1000,340
313,1000,96
314,632,67
315,1000,819
316,1000,141
317,792,34
318,1000,114
319,600,183
320,1000,518
321,12,231
322,1000,1000
323,1000,209
324,134,1000
325,1000,12
326,976,530
327,1000,1000
328,531,531
329,1000,1000
330,1000,963
331,92,854
332,513,599
333,1000,45
334,527,21
335,1000,81
336,814,222
337,267,219
338,1000,452
339,159,78
340,1000,486
341,77,27
342,1000,336
343,1000,868
344,1000,367
345,1000,234
346,66,466
347,1000,371
348,141,944
349,1000,542
350,256,828
351,723,43
352,461,139
353,33,459
354,1000,1000
355,1000,497
356,1000,1000
357,692,88
358,255,55
359,1000,379
360,1000,1000
361,402,1000
362,50,1000
363,11,87
364,102,34
365,1000,548
366,949,567
367,733,104
368,1000,319
369,1000,187
370,12,655
371,1000,1000
372,614,13
373,1000,51
374,1000,266
375,1000,146
376,1000,492
377,28,76
378,1000,1000
379,1000,36
380,67,495
381,12,88
382,141,285
383,429,110
384,1000,498
385,1000,37
386,1000,60
387,642,119
388,1000,960
389,1000,945
390,874,297
391,1000,950
392,247,291
393,757,1000
394,192,1000
395,1000,969
396,742,64
397,1000,1000
398,1000,260
399,57,376
400,1000,829
401,1000,572
402,31,443
403,35,698
404,788,51
405,1000,566
406,1000,1000
407,1000,302
408,1000,672
409,1000,235
410,1000,102
411,1000,486
412,1000,748
413,1000,445
414,1000,395
415,1000,356
416,1000,96
417,1000,271
418,1000,548
419,1000,309
420,1000,316
421,1000,31
422,1000,314
423,1000,880
424,41,68
425,1000,663
426,1000,70
427,1000,68
428,1000,73
429,1000,1000
430,147,307
431,1000,88
432,187,736
433,1000,112
434,1000,258
435,1000,556
436,211,320
437,1000,61
438,1000,43
439,14,85
440,549,745
441,1000,1000
442,1000,993
443,1000,834
444,1000,897
445,1000,147
446,693,322
447,298,491
448,678,257
449,1000,104
450,321,87
451,1000,1000
452,744,359
453,1000,468
454,1000,974
455,1000,227
456,412,137
457,172,291
458,1000,12
459,563,483
460,1000,539
461,1000,685
462,1000,211
463,1000,978
464,1000,829
465,1000,271
466,1000,353
467,399,32
468,1000,83
469,1000,35
470,1000,808
471,1000,220
472,1000,222
473,1000,477
474,1000,305
475,1000,1000
476,664,540
477,1000,389
478,124,175
479,1000,1000
480,683,487
481,1000,767
482,22,342
483,517,1000
484,1000,91
485,1000,69
486,1000,39
487,91,60
488,788,231
489,1000,654
490,1000,369
491,23,403
492,308,839
493,1000,196
494,34,288
495,23,348
496,871,637
497,1000,54
498,672,621
499,841,851
