episode,mujoco_steps,brax_steps
228,1000,131
229,1000,143
230,1000,240
231,1000,82
232,53,56
233,291,73
234,670,36
235,1000,83
236,1000,164
237,1000,194
238,1000,46
239,1000,54
240,1000,108
241,1000,30
242,863,33
243,1000,14
244,1000,22
245,1000,16
246,113,85
247,1000,58
248,1000,83
249,1000,13
250,474,88
251,1000,115
252,590,22
253,76,102
254,1000,23
255,1000,27
256,1000,80
257,1000,34
258,911,118
259,689,24
260,1000,20
261,619,82
262,137,36
263,1000,110
264,1000,98
265,776,103
266,1000,183
267,740,59
268,1000,92
269,1000,230
270,126,86
271,1000,43
272,1000,79
273,142,76
274,1000,351
275,1000,77
276,350,73
277,1000,81
278,1000,50
279,716,35
280,1000,62
281,1000,23
282,1000,17
283,1000,31
284,1000,286
285,968,37
286,520,113
287,1000,192
288,1000,133
289,250,18
290,1000,145
291,1000,113
292,1000,141
293,1000,37
294,228,56
295,1000,199
296,1000,79
297,17,64
298,1000,19
299,1000,52
300,799,23
301,1000,11
302,1000,276
303,648,17
304,1000,280
305,1000,337
306,1000,15
307,1000,253
308,1000,143
309,1000,127
310,498,190
311,1000,126
312,251,95
313,1000,68
314,1000,169
315,1000,111
316,367,63
317,1000,19
318,1000,133
319,1000,59
320,342,230
321,19,64
322,669,87
323,890,62
324,463,148
325,60,79
326,1000,85
327,867,170
328,1000,168
329,1000,221
330,294,148
331,451,38
332,992,25
333,424,57
334,417,116
335,1000,47
336,1000,58
337,1000,174
338,570,60
339,364,64
340,785,203
341,288,85
342,1000,112
343,412,112
344,580,525
345,166,81
346,1000,607
347,1000,58
348,1000,272
349,466,189
350,1000,140
351,1000,252
352,1000,62
353,22,44
354,1000,7
355,245,106
356,440,27
357,168,76
358,1000,114
359,759,433
360,152,289
361,123,190
362,310,25
363,167,176
364,1000,598
365,1000,145
366,1000,45
367,729,83
368,24,209
369,1000,146
370,1000,61
371,1000,38
372,40,63
373,450,355
374,1000,99
375,1000,90
376,697,54
377,220,58
378,419,118
379,1000,145
380,1000,138
381,1000,40
382,1000,67
383,1000,121
384,778,111
385,105,204
386,651,121
387,322,23
388,1000,26
389,1000,72
390,1000,74
391,1000,65
392,45,129
393,1000,79
394,1000,142
395,1000,126
396,1000,131
397,67,49
398,297,203
399,1000,70
400,244,44
401,869,132
402,764,171
403,943,152
404,364,106
405,61,85
406,1000,73
407,448,368
408,1000,152
409,1000,213
410,21,138
411,1000,131
412,1000,223
413,288,18
414,1000,54
415,773,52
416,63,55
417,1000,117
418,314,199
419,1000,178
420,82,9
421,399,69
422,805,40
423,1000,100
424,1000,279
425,90,153
426,1000,336
427,1000,229
428,191,226
429,52,87
430,306,118
431,242,199
432,76,12
433,1000,93
434,194,188
435,49,38
436,612,76
437,189,86
438,1000,182
439,1000,91
440,656,128
441,463,481
442,1000,613
443,284,30
444,1000,232
445,129,242
446,1000,106
447,346,556
448,658,57
449,307,20
450,19,70
451,1000,264
452,210,18
453,1000,288
454,1000,346
455,851,172
456,227,210
457,235,427
458,1000,39
459,246,725
460,1000,156
461,15,106
462,19,118
463,32,30
464,1000,73
465,76,363
466,807,203
467,1000,223
468,454,197
469,361,396
470,1000,637
471,453,1000
472,82,105
473,489,1000
474,46,123
475,1000,53
476,216,336
477,1000,682
478,1000,111
479,147,163
480,1000,122
481,1000,421
482,574,128
483,1000,33
484,1000,98
485,1000,137
486,428,263
487,1000,63
488,1000,338
489,138,295
490,164,173
491,1000,55
492,1000,622
493,424,45
494,1000,1000
495,1000,682
496,1000,138
497,222,803
498,1000,451
499,1000,640
