episode,mujoco_steps,brax_steps
168,516,135
169,217,278
170,129,173
171,351,584
172,52,58
173,348,33
174,1000,152
175,180,12
176,123,32
177,50,49
178,498,434
179,215,375
180,1000,249
181,1000,154
182,190,47
183,133,386
184,406,168
185,1000,85
186,845,85
187,21,124
188,1000,217
189,124,67
190,552,989
191,111,154
192,1000,45
193,163,11
194,77,166
195,668,239
196,70,51
197,1000,420
198,156,20
199,1000,71
200,1000,577
201,1000,12
202,518,324
203,20,31
204,64,19
205,82,222
206,1000,91
207,62,75
208,69,126
209,174,117
210,1000,448
211,94,221
212,332,26
213,1000,214
214,1000,64
215,1000,51
216,434,104
217,1000,327
218,1000,153
219,87,564
220,905,129
221,142,170
222,1000,474
223,1000,178
224,1000,178
225,504,246
226,389,29
227,163,107
228,583,307
229,850,528
230,1000,76
231,1000,982
232,1000,46
233,1000,865
234,71,128
235,1000,200
236,46,101
237,1000,291
238,1000,382
239,1000,449
240,81,320
241,169,21
242,1000,15
243,1000,14
244,1000,53
245,108,34
246,1000,244
247,1000,482
248,14,731
249,1000,212
250,193,417
251,471,1000
252,1000,119
253,24,454
254,357,422
255,573,724
256,35,339
257,50,388
258,334,674
259,305,575
260,1000,11
261,127,1000
262,1000,673
263,1000,513
264,1000,679
265,26,435
266,651,58
267,205,71
268,1000,75
269,1000,947
270,1000,285
271,1000,1000
272,32,549
273,1000,105
274,654,140
275,156,910
276,1000,89
277,342,134
278,170,86
279,425,375
280,599,985
281,1000,1000
282,1000,897
283,1000,147
284,273,1000
285,1000,52
286,529,186
287,176,477
288,1000,25
289,1000,1000
290,1000,1000
291,1000,133
292,140,263
293,1000,701
294,1000,39
295,647,588
296,485,1000
297,201,593
298,1000,136
299,1000,789
300,1000,1000
301,110,626
302,652,761
303,28,1000
304,161,641
305,1000,81
306,1000,574
307,1000,284
308,317,1000
309,142,108
310,609,940
311,186,661
312,1000,22
313,379,653
314,1000,1000
315,1000,73
316,454,1000
317,1000,523
318,1000,1000
319,529,354
320,1000,492
321,1000,16
322,182,40
323,454,759
324,1000,112
325,25,145
326,645,409
327,1000,542
328,800,1000
329,299,22
330,1000,659
331,1000,227
332,1000,83
333,147,29
334,186,396
335,615,58
336,226,396
337,1000,53
338,1000,636
339,416,185
340,876,369
341,1000,92
342,754,69
343,884,1000
344,409,21
345,1000,1000
346,538,39
347,1000,473
348,192,158
349,114,414
350,951,357
351,1000,91
352,110,717
353,558,1000
354,160,190
355,1000,1000
356,801,306
357,523,1000
358,1000,1000
359,167,333
360,15,320
361,713,1000
362,79,180
363,354,60
364,1000,397
365,167,121
366,1000,282
367,155,1000
368,75,286
369,607,644
370,1000,1000
371,653,989
372,704,575
373,658,1000
374,1000,1000
375,1000,446
376,18,92
377,1000,32
378,1000,43
379,1000,1000
380,1000,447
381,1000,1000
382,112,164
383,525,357
384,392,21
385,1000,255
386,1000,1000
387,1000,617
388,1000,843
389,1000,45
390,1000,35
391,591,1000
392,196,971
393,1000,1000
394,705,538
395,1000,638
396,71,67
397,1000,301
398,510,618
399,539,311
400,1000,131
401,1000,1000
402,252,309
403,1000,126
404,161,246
405,162,333
406,134,269
407,1000,16
408,1000,333
409,14,116
410,1000,236
411,268,9
412,1000,970
413,1000,1000
414,749,11
415,1000,862
416,1000,11
417,1000,419
418,1000,9
419,1000,539
420,28,628
421,232,396
422,1000,962
423,82,1000
424,1000,821
425,338,302
426,1000,806
427,1000,50
428,1000,551
429,1000,1000
430,919,166
431,893,161
432,509,582
433,415,623
434,930,384
435,1000,1000
436,1000,346
437,1000,1000
438,78,898
439,618,1000
440,1000,545
441,1000,614
442,529,18
443,1000,1000
444,1000,54
445,1000,530
446,1000,46
447,1000,357
448,99,137
449,1000,1000
450,213,1000
451,32,1000
452,235,1000
453,220,348
454,1000,344
455,1000,1000
456,11,768
457,1000,840
458,1000,1000
459,1000,817
460,326,193
461,241,568
462,477,259
463,1000,1000
464,293,581
465,11,467
466,274,69
467,247,337
468,1000,123
469,262,19
470,1000,258
471,1000,1000
472,1000,1000
473,1000,813
474,1000,161
475,1000,1000
476,1000,220
477,1000,80
478,182,828
479,1000,991
480,1000,1000
481,1000,63
482,1000,1000
483,805,1000
484,1000,515
485,1000,54
486,615,331
487,1000,1000
488,394,16
489,447,648
490,559,167
491,1000,1000
492,1000,58
493,187,1000
494,720,1000
495,732,838
496,1000,34
497,595,65
498,482,815
499,1000,1000
500,1000,647
501,78,9
502,1000,230
503,1000,428
504,906,118
505,1000,1000
506,1000,1000
507,99,241
508,1000,1000
509,1000,1000
510,11,1000
511,1000,1000
512,1000,1000
513,505,312
514,454,1000
515,1000,476
516,1000,34
517,1000,1000
518,1000,282
519,74,1000
520,106,29
521,1000,1000
522,175,1000
523,1000,664
524,1000,301
525,421,1000
526,330,1000
527,1000,39
528,1000,1000
529,667,719
530,1000,1000
531,608,41
532,1000,1000
533,749,1000
534,1000,459
535,1000,1000
536,1000,367
537,1000,1000
538,1000,337
539,1000,785
540,1000,1000
541,77,369
542,1000,24
543,434,799
544,1000,1000
545,216,129
546,454,653
547,1000,21
548,1000,35
549,1000,869
550,1000,69
551,16,249
552,1000,972
553,281,1000
554,75,61
555,904,1000
556,1000,481
557,1000,1000
558,1000,1000
559,784,1000
560,1000,17
561,1000,1000
562,1000,1000
563,1000,1000
564,14,418
565,630,42
566,1000,1000
567,702,70
568,267,683
569,1000,1000
570,1000,1000
571,1000,601
572,1000,825
573,1000,1000
574,1000,1000
575,1000,602
576,11,206
577,1000,1000
578,1000,193
579,1000,1000
580,579,1000
581,1000,567
582,399,479
583,1000,624
584,1000,1000
585,1000,1000
586,598,1000
587,648,721
588,1000,1000
589,1000,619
590,1000,944
591,1000,1000
592,24,963
593,1000,132
594,1000,1000
595,729,974
596,1000,1000
597,1000,346
598,407,966
599,1000,1000
600,1000,1000
601,1000,17
602,1000,29
603,1000,1000
604,1000,1000
605,1000,53
606,1000,1000
607,1000,149
608,385,274
609,1000,631
610,1000,1000
611,1000,409
612,1000,1000
613,616,1000
614,730,52
615,443,1000
616,1000,1000
617,803,138
618,655,837
619,1000,1000
620,1000,1000
621,1000,1000
622,439,399
623,1000,1000
624,1000,270
625,1000,461
626,57,92
627,1000,222
628,796,284
629,701,817
630,1000,1000
631,1000,1000
632,1000,1000
633,1000,264
634,1000,195
635,1000,1000
636,22,1000
637,1000,1000
638,753,259
639,1000,99
640,1000,1000
641,910,253
642,387,498
643,1000,1000
644,1000,1000
645,1000,443
646,1000,18
647,1000,842
648,1000,1000
649,192,1000
650,680,243
651,1000,1000
652,1000,8
653,1000,325
654,1000,1000
655,1000,247
656,1000,52
657,1000,61
658,338,191
659,822,79
660,1000,396
661,1000,432
662,862,992
663,1000,175
664,1000,1000
665,917,1000
666,1000,61
667,1000,535
668,1000,1000
669,66,50
670,1000,756
671,1000,1000
672,1000,211
673,1000,415
674,1000,710
675,314,735
676,1000,1000
677,480,1000
678,187,275
679,1000,574
680,1000,806
681,1000,12
682,619,1000
683,303,483
684,606,1000
685,781,146
686,1000,855
687,1000,1000
688,1000,206
689,1000,403
690,1000,1000
691,682,1000
692,1000,68
693,1000,777
694,733,1000
695,582,1000
696,1000,16
697,383,42
698,1000,315
699,1000,262
700,1000,1000
701,1000,1000
702,1000,1000
703,446,1000
704,645,259
705,18,1000
706,686,911
707,315,817
708,1000,1000
709,1000,243
710,225,1000
711,1000,646
712,1000,856
713,1000,1000
714,10,1000
715,1000,499
716,66,24
717,1000,323
718,1000,653
719,535,649
720,197,609
721,1000,441
722,25,290
723,1000,619
724,1000,1000
725,1000,441
726,25,706
727,462,346
728,1000,1000
729,1000,701
730,263,1000
731,360,366
732,1000,21
733,150,385
734,47,556
735,1000,374
