episode,mujoco_steps,brax_steps
216,1000,86
217,120,143
218,18,77
219,1000,24
220,1000,10
221,1000,69
222,1000,138
223,1000,26
224,1000,365
225,99,93
226,596,43
227,1000,291
228,1000,286
229,1000,29
230,270,34
231,1000,144
232,1000,69
233,1000,17
234,178,62
235,154,20
236,32,232
237,1000,18
238,550,8
239,1000,275
240,306,76
241,1000,54
242,131,196
243,1000,349
244,354,75
245,282,229
246,389,36
247,482,17
248,347,28
249,179,206
250,1000,44
251,1000,284
252,1000,250
253,175,191
254,163,143
255,1000,163
256,1000,135
257,1000,84
258,379,303
259,489,217
260,169,25
261,1000,35
262,453,60
263,1000,53
264,1000,389
265,79,329
266,1000,381
267,865,26
268,1000,461
269,415,115
270,455,267
271,280,62
272,1000,234
273,607,56
274,43,109
275,1000,130
276,1000,92
277,379,48
278,127,22
279,315,182
280,342,38
281,36,473
282,510,35
283,49,129
284,750,65
285,1000,148
286,1000,85
287,275,571
288,1000,79
289,1000,199
290,100,78
291,268,79
292,1000,192
293,185,57
294,1000,237
295,1000,66
296,1000,56
297,1000,67
298,1000,51
299,1000,794
300,117,119
301,362,66
302,555,66
303,28,15
304,1000,33
305,1000,43
306,1000,23
307,390,107
308,606,239
309,1000,179
310,213,49
311,293,276
312,417,327
313,641,218
314,1000,218
315,203,138
316,631,84
317,1000,307
318,1000,238
319,201,129
320,67,12
321,1000,484
322,1000,31
323,83,93
324,90,76
325,483,70
326,1000,350
327,1000,170
328,258,117
329,1000,55
330,1000,61
331,1000,155
332,497,166
333,1000,73
334,171,97
335,1000,111
336,1000,114
337,338,24
338,1000,165
339,1000,136
340,1000,43
341,1000,72
342,281,19
343,1000,114
344,1000,24
345,1000,583
346,1000,189
347,845,153
348,291,866
349,504,360
350,1000,103
351,1000,514
352,479,413
353,1000,173
354,1000,227
355,535,137
356,1000,785
357,590,240
358,984,186
359,463,269
360,636,97
361,1000,870
362,75,21
363,116,484
364,1000,70
365,1000,637
366,1000,391
367,860,809
368,1000,119
369,539,640
370,1000,280
371,198,859
372,379,204
373,1000,45
374,1000,108
375,808,180
376,334,285
377,381,843
378,29,20
379,1000,84
380,232,1000
381,396,1000
382,211,146
383,1000,921
384,1000,1000
385,463,1000
386,576,14
387,229,111
388,1000,1000
389,1000,283
390,1000,865
391,428,1000
392,962,1000
393,152,285
394,828,319
395,301,374
396,474,112
397,191,901
398,1000,287
399,1000,1000
400,750,241
401,18,139
402,453,378
403,342,495
404,1000,28
405,649,476
406,699,580
407,348,297
408,725,772
409,1000,262
410,1000,307
411,1000,111
412,472,33
413,1000,1000
414,757,158
415,37,301
416,967,479
417,1000,85
418,1000,1000
419,224,1000
420,1000,1000
421,1000,28
422,155,27
423,1000,61
424,147,183
425,474,49
426,1000,260
427,1000,56
428,91,1000
429,1000,1000
430,124,1000
431,1000,1000
432,151,62
433,187,1000
434,1000,469
435,487,591
436,1000,625
437,296,205
438,352,149
439,958,1000
440,273,733
441,263,199
442,251,330
443,977,1000
444,256,116
445,1000,454
446,1000,55
447,48,1000
448,690,112
449,1000,77
450,135,105
451,479,1000
452,191,545
453,1000,230
454,1000,479
455,1000,599
456,19,945
457,1000,1000
458,292,5
459,390,21
460,1000,565
461,1000,1000
462,41,189
463,276,95
464,346,215
465,194,445
466,1000,267
467,466,72
468,122,1000
469,162,308
470,1000,696
471,1000,807
472,1000,1000
473,1000,295
474,439,247
475,140,138
476,258,121
477,258,118
478,1000,386
479,1000,443
480,1000,1000
481,373,701
482,1000,350
483,598,1000
484,1000,1000
485,1000,550
486,340,1000
487,1000,1000
488,436,375
489,1000,5
490,1000,1000
491,1000,1000
492,1000,435
493,61,40
494,372,722
495,229,182
496,301,206
497,1000,594
498,44,379
499,1000,355
