episode,mujoco_steps,brax_steps
328,1000,65
329,1000,188
330,14,150
331,476,211
332,589,782
333,1000,1000
334,1000,411
335,1000,1000
336,1000,462
337,1000,913
338,1000,46
339,1000,1000
340,1000,1000
341,824,77
342,1000,1000
343,1000,690
344,1000,1000
345,61,652
346,1000,379
347,1000,268
348,1000,584
349,1000,1000
350,1000,17
351,652,150
352,1000,115
353,295,1000
354,1000,705
355,203,264
356,1000,226
357,1000,925
358,1000,1000
359,1000,208
360,1000,1000
361,1000,383
362,1000,1000
363,1000,701
364,1000,838
365,450,348
366,237,419
367,1000,1000
368,227,1000
369,1000,376
370,202,72
371,1000,287
372,1000,413
373,1000,909
374,1000,83
375,1000,281
376,169,476
377,1000,304
378,413,1000
379,234,816
380,1000,982
381,1000,401
382,757,124
383,1000,137
384,1000,1000
385,1000,116
386,392,593
387,1000,1000
388,1000,857
389,1000,1000
390,1000,796
391,458,1000
392,810,1000
393,1000,1000
394,1000,1000
395,1000,1000
396,1000,347
397,1000,1000
398,1000,15
399,1000,90
400,1000,877
401,1000,833
402,37,65
403,805,1000
404,1000,1000
405,533,277
406,1000,248
407,1000,1000
408,1000,1000
409,1000,1000
410,1000,1000
411,525,143
412,1000,1000
413,1000,365
414,1000,507
415,1000,738
416,1000,704
417,1000,1000
418,1000,409
419,619,1000
420,821,1000
421,1000,164
422,1000,708
423,1000,1000
424,1000,195
425,1000,146
426,13,876
427,189,1000
428,18,1000
429,260,1000
430,1000,735
431,372,23
432,1000,13
433,1000,15
434,1000,1000
435,584,1000
436,1000,1000
437,1000,1000
438,1000,42
439,1000,680
440,764,450
441,794,1000
442,1000,1000
443,1000,458
444,1000,119
445,1000,1000
446,1000,947
447,69,1000
448,728,433
449,1000,1000
450,1000,311
451,1000,1000
452,1000,286
453,1000,892
454,1000,1000
455,1000,391
456,1000,150
457,412,1000
458,1000,1000
459,1000,1000
460,1000,497
461,1000,48
462,1000,107
463,1000,1000
464,1000,1000
465,1000,128
466,1000,292
467,1000,516
468,1000,307
469,1000,455
470,1000,760
471,1000,1000
472,1000,12
473,1000,1000
474,1000,61
475,659,308
476,1000,1000
477,135,1000
478,1000,1000
479,1000,1000
480,1000,1000
481,1000,562
482,556,761
483,1000,1000
484,1000,811
485,701,1000
486,1000,1000
487,1000,11
488,1000,1000
489,1000,419
490,23,982
491,1000,1000
492,1000,568
493,1000,1000
494,1000,232
495,1000,1000
496,1000,369
497,1000,1000
498,297,564
499,1000,819
