episode,mujoco_steps,brax_steps
377,60,191
378,1000,667
379,302,131
380,1000,126
381,467,804
382,376,264
383,1000,1000
384,1000,166
385,536,237
386,1000,169
387,496,603
388,561,129
389,1000,833
390,1000,1000
391,1000,273
392,1000,440
393,1000,732
394,520,648
395,84,1000
396,1000,705
397,994,115
398,1000,1000
399,889,648
400,514,324
401,1000,80
402,1000,1000
403,114,242
404,1000,13
405,1000,690
406,1000,601
407,1000,591
408,1000,275
409,441,778
410,588,581
411,1000,621
412,1000,19
413,1000,676
414,1000,305
415,1000,31
416,868,1000
417,1000,641
418,1000,1000
419,1000,213
420,1000,1000
421,1000,1000
422,131,1000
423,1000,872
424,1000,963
425,227,770
426,1000,106
427,1000,437
428,67,536
429,341,1000
430,1000,766
431,1000,182
432,1000,1000
433,382,1000
434,86,345
435,1000,1000
436,451,171
437,358,1000
438,1000,1000
439,702,1000
440,117,1000
441,384,20
442,714,639
443,525,1000
444,1000,1000
445,654,930
446,267,584
447,1000,1000
448,10,24
449,238,761
450,1000,14
451,429,444
452,1000,1000
453,1000,1000
454,1000,13
455,1000,66
456,1000,23
457,337,1000
458,1000,688
459,128,1000
460,752,324
461,677,1000
462,317,411
463,1000,1000
464,1000,12
465,1000,474
466,1000,1000
467,421,747
468,1000,1000
469,1000,390
470,999,129
471,1000,1000
472,1000,305
473,1000,1000
474,1000,1000
475,1000,1000
476,1000,1000
477,677,1000
478,243,1000
479,1000,28
480,1000,1000
481,739,12
482,1000,702
483,1000,1000
484,1000,1000
485,1000,369
486,345,87
487,326,207
488,1000,1000
489,108,1000
490,54,765
491,1000,1000
492,1000,1000
493,317,128
494,917,1000
495,1000,15
496,1000,199
497,1000,985
498,370,846
499,1000,1000
